"perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
1,0,1,"V2088","glmnet","AUC",NA
1,0,1,"V2089","glmnet","AUC",NA
1,0,1,"V209","glmnet","AUC",NA
1,0,1,"V2090","glmnet","AUC",NA
1,0,1,"V2091","glmnet","AUC",NA
1,0,1,"V2092","glmnet","AUC",NA
1,0,1,"V2093","glmnet","AUC",NA
1,0,1,"V2094","glmnet","AUC",NA
1,0,1,"V2095","glmnet","AUC",NA
1,0,1,"V2096","glmnet","AUC",NA
1,0,1,"V2097","glmnet","AUC",NA
1,0,1,"V2098","glmnet","AUC",NA
1,0,1,"V2099","glmnet","AUC",NA
1,0,1,"V21","glmnet","AUC",NA
1,0,1,"V210","glmnet","AUC",NA
1,0,1,"V2100","glmnet","AUC",NA
1,0,1,"V2101","glmnet","AUC",NA
1,0,1,"V2102","glmnet","AUC",NA
1,0,1,"V2103","glmnet","AUC",NA
1,0,1,"V2104","glmnet","AUC",NA
1,0,1,"V2105","glmnet","AUC",NA
1,0,1,"V2106","glmnet","AUC",NA
1,0,1,"V2107","glmnet","AUC",NA
1,0,1,"V2108","glmnet","AUC",NA
1,0,1,"V2109","glmnet","AUC",NA
1,0,1,"V211","glmnet","AUC",NA
1,0,1,"V2110","glmnet","AUC",NA
1,0,1,"V2111","glmnet","AUC",NA
1,0,1,"V2112","glmnet","AUC",NA
1,0,1,"V2113","glmnet","AUC",NA
1,0,1,"V2114","glmnet","AUC",NA
1,0,1,"V2115","glmnet","AUC",NA
1,0,1,"V2116","glmnet","AUC",NA
1,0,1,"V2117","glmnet","AUC",NA
1,0,1,"V2118","glmnet","AUC",NA
1,0,1,"V2119","glmnet","AUC",NA
1,0,1,"V212","glmnet","AUC",NA
1,0,1,"V2120","glmnet","AUC",NA
1,0,1,"V2121","glmnet","AUC",NA
1,0,1,"V2122","glmnet","AUC",NA
1,0,1,"V2123","glmnet","AUC",NA
1,0,1,"V2124","glmnet","AUC",NA
1,0,1,"V2125","glmnet","AUC",NA
1,0,1,"V2126","glmnet","AUC",NA
1,0,1,"V2127","glmnet","AUC",NA
1,0,1,"V2128","glmnet","AUC",NA
1,0,1,"V2129","glmnet","AUC",NA
1,0,1,"V213","glmnet","AUC",NA
1,0,1,"V2130","glmnet","AUC",NA
1,0,1,"V2131","glmnet","AUC",NA
1,0,1,"V2132","glmnet","AUC",NA
1,0,1,"V2133","glmnet","AUC",NA
1,0,1,"V2134","glmnet","AUC",NA
1,0,1,"V2135","glmnet","AUC",NA
1,0,1,"V2136","glmnet","AUC",NA
1,0,1,"V2137","glmnet","AUC",NA
1,0,1,"V2138","glmnet","AUC",NA
1,0,1,"V2139","glmnet","AUC",NA
1,0,1,"V214","glmnet","AUC",NA
1,0,1,"V2140","glmnet","AUC",NA
1,0,1,"V2141","glmnet","AUC",NA
1,0,1,"V2142","glmnet","AUC",NA
1,0,1,"V2143","glmnet","AUC",NA
1,0,1,"V2144","glmnet","AUC",NA
1,0,1,"V2145","glmnet","AUC",NA
1,0,1,"V2146","glmnet","AUC",NA
1,0,1,"V2147","glmnet","AUC",NA
1,0,1,"V2148","glmnet","AUC",NA
1,0,1,"V2149","glmnet","AUC",NA
1,0,1,"V215","glmnet","AUC",NA
1,0,1,"V2150","glmnet","AUC",NA
1,0,1,"V2151","glmnet","AUC",NA
1,0,1,"V2152","glmnet","AUC",NA
1,0,1,"V2153","glmnet","AUC",NA
1,0,1,"V2154","glmnet","AUC",NA
1,0,1,"V2155","glmnet","AUC",NA
1,0,1,"V2156","glmnet","AUC",NA
1,0,1,"V2157","glmnet","AUC",NA
1,0,1,"V2158","glmnet","AUC",NA
1,0,1,"V2159","glmnet","AUC",NA
1,0,1,"V216","glmnet","AUC",NA
1,0,1,"V2160","glmnet","AUC",NA
1,0,1,"V2161","glmnet","AUC",NA
1,0,1,"V2162","glmnet","AUC",NA
1,0,1,"V2163","glmnet","AUC",NA
1,0,1,"V2164","glmnet","AUC",NA
1,0,1,"V2165","glmnet","AUC",NA
1,0,1,"V2166","glmnet","AUC",NA
1,0,1,"V2167","glmnet","AUC",NA
1,0,1,"V2168","glmnet","AUC",NA
1,0,1,"V2169","glmnet","AUC",NA
1,0,1,"V217","glmnet","AUC",NA
1,0,1,"V2170","glmnet","AUC",NA
1,0,1,"V2171","glmnet","AUC",NA
1,0,1,"V2172","glmnet","AUC",NA
1,0,1,"V2173","glmnet","AUC",NA
1,0,1,"V2174","glmnet","AUC",NA
1,0,1,"V2175","glmnet","AUC",NA
1,0,1,"V2176","glmnet","AUC",NA
1,0,1,"V2177","glmnet","AUC",NA
1,0,1,"V2178","glmnet","AUC",NA
1,0,1,"V2179","glmnet","AUC",NA
1,0,1,"V218","glmnet","AUC",NA
1,0,1,"V2180","glmnet","AUC",NA
1,0,1,"V2181","glmnet","AUC",NA
1,0,1,"V2182","glmnet","AUC",NA
1,0,1,"V2183","glmnet","AUC",NA
1,0,1,"V2184","glmnet","AUC",NA
1,0,1,"V2185","glmnet","AUC",NA
1,0,1,"V2186","glmnet","AUC",NA
1,0,1,"V2187","glmnet","AUC",NA
1,0,1,"V2188","glmnet","AUC",NA
1,0,1,"V2189","glmnet","AUC",NA
1,0,1,"V219","glmnet","AUC",NA
1,0,1,"V2190","glmnet","AUC",NA
1,0,1,"V2191","glmnet","AUC",NA
1,0,1,"V2192","glmnet","AUC",NA
1,0,1,"V2193","glmnet","AUC",NA
1,0,1,"V2194","glmnet","AUC",NA
1,0,1,"V2195","glmnet","AUC",NA
1,0,1,"V2196","glmnet","AUC",NA
1,0,1,"V2197","glmnet","AUC",NA
1,0,1,"V2198","glmnet","AUC",NA
1,0,1,"V2199","glmnet","AUC",NA
1,0,1,"V22","glmnet","AUC",NA
1,0,1,"V220","glmnet","AUC",NA
1,0,1,"V2200","glmnet","AUC",NA
1,0,1,"V2201","glmnet","AUC",NA
1,0,1,"V2202","glmnet","AUC",NA
1,0,1,"V2203","glmnet","AUC",NA
1,0,1,"V2204","glmnet","AUC",NA
1,0,1,"V2205","glmnet","AUC",NA
1,0,1,"V2206","glmnet","AUC",NA
1,0,1,"V2207","glmnet","AUC",NA
1,0,1,"V2208","glmnet","AUC",NA
1,0,1,"V2209","glmnet","AUC",NA
1,0,1,"V221","glmnet","AUC",NA
1,0,1,"V2210","glmnet","AUC",NA
1,0,1,"V2211","glmnet","AUC",NA
1,0,1,"V2212","glmnet","AUC",NA
1,0,1,"V2213","glmnet","AUC",NA
1,0,1,"V2214","glmnet","AUC",NA
1,0,1,"V2215","glmnet","AUC",NA
1,0,1,"V2216","glmnet","AUC",NA
1,0,1,"V2217","glmnet","AUC",NA
1,0,1,"V2218","glmnet","AUC",NA
1,0,1,"V2219","glmnet","AUC",NA
1,0,1,"V222","glmnet","AUC",NA
1,0,1,"V2220","glmnet","AUC",NA
1,0,1,"V2221","glmnet","AUC",NA
1,0,1,"V2222","glmnet","AUC",NA
1,0,1,"V2223","glmnet","AUC",NA
1,0,1,"V2224","glmnet","AUC",NA
1,0,1,"V2225","glmnet","AUC",NA
1,0,1,"V2226","glmnet","AUC",NA
1,0,1,"V2227","glmnet","AUC",NA
1,0,1,"V2228","glmnet","AUC",NA
1,0,1,"V2229","glmnet","AUC",NA
1,0,1,"V223","glmnet","AUC",NA
1,0,1,"V2230","glmnet","AUC",NA
1,0,1,"V2231","glmnet","AUC",NA
1,0,1,"V2232","glmnet","AUC",NA
1,0,1,"V2233","glmnet","AUC",NA
1,0,1,"V2234","glmnet","AUC",NA
1,0,1,"V2235","glmnet","AUC",NA
1,0,1,"V2236","glmnet","AUC",NA
1,0,1,"V2237","glmnet","AUC",NA
1,0,1,"V2238","glmnet","AUC",NA
1,0,1,"V2239","glmnet","AUC",NA
1,0,1,"V224","glmnet","AUC",NA
1,0,1,"V2240","glmnet","AUC",NA
1,0,1,"V2241","glmnet","AUC",NA
1,0,1,"V2242","glmnet","AUC",NA
1,0,1,"V2243","glmnet","AUC",NA
1,0,1,"V2244","glmnet","AUC",NA
1,0,1,"V2245","glmnet","AUC",NA
1,0,1,"V2246","glmnet","AUC",NA
1,0,1,"V2247","glmnet","AUC",NA
1,0,1,"V2248","glmnet","AUC",NA
1,0,1,"V2249","glmnet","AUC",NA
1,0,1,"V225","glmnet","AUC",NA
1,0,1,"V2250","glmnet","AUC",NA
1,0,1,"V2251","glmnet","AUC",NA
1,0,1,"V2252","glmnet","AUC",NA
1,0,1,"V2253","glmnet","AUC",NA
1,0,1,"V2254","glmnet","AUC",NA
1,0,1,"V2255","glmnet","AUC",NA
1,0,1,"V2256","glmnet","AUC",NA
1,0,1,"V2257","glmnet","AUC",NA
1,0,1,"V2258","glmnet","AUC",NA
1,0,1,"V2259","glmnet","AUC",NA
1,0,1,"V226","glmnet","AUC",NA
1,0,1,"V2260","glmnet","AUC",NA
1,0,1,"V2261","glmnet","AUC",NA
1,0,1,"V2262","glmnet","AUC",NA
1,0,1,"V2263","glmnet","AUC",NA
1,0,1,"V2264","glmnet","AUC",NA
1,0,1,"V2265","glmnet","AUC",NA
1,0,1,"V2266","glmnet","AUC",NA
1,0,1,"V2267","glmnet","AUC",NA
1,0,1,"V2268","glmnet","AUC",NA
1,0,1,"V2269","glmnet","AUC",NA
1,0,1,"V227","glmnet","AUC",NA
1,0,1,"V2270","glmnet","AUC",NA
1,0,1,"V2271","glmnet","AUC",NA
1,0,1,"V2272","glmnet","AUC",NA
1,0,1,"V2273","glmnet","AUC",NA
1,0,1,"V2274","glmnet","AUC",NA
1,0,1,"V2275","glmnet","AUC",NA
1,0,1,"V2276","glmnet","AUC",NA
1,0,1,"V2277","glmnet","AUC",NA
1,0,1,"V2278","glmnet","AUC",NA
1,0,1,"V2279","glmnet","AUC",NA
1,0,1,"V228","glmnet","AUC",NA
1,0,1,"V2280","glmnet","AUC",NA
1,0,1,"V2281","glmnet","AUC",NA
1,0,1,"V2282","glmnet","AUC",NA
1,0,1,"V2283","glmnet","AUC",NA
1,0,1,"V2284","glmnet","AUC",NA
1,0,1,"V2285","glmnet","AUC",NA
1,0,1,"V2286","glmnet","AUC",NA
1,0,1,"V2287","glmnet","AUC",NA
1,0,1,"V2288","glmnet","AUC",NA
1,0,1,"V2289","glmnet","AUC",NA
1,0,1,"V229","glmnet","AUC",NA
1,0,1,"V2290","glmnet","AUC",NA
1,0,1,"V2291","glmnet","AUC",NA
1,0,1,"V2292","glmnet","AUC",NA
1,0,1,"V2293","glmnet","AUC",NA
1,0,1,"V2294","glmnet","AUC",NA
1,0,1,"V2295","glmnet","AUC",NA
1,0,1,"V2296","glmnet","AUC",NA
1,0,1,"V2297","glmnet","AUC",NA
1,0,1,"V2298","glmnet","AUC",NA
1,0,1,"V2299","glmnet","AUC",NA
1,0,1,"V23","glmnet","AUC",NA
1,0,1,"V230","glmnet","AUC",NA
1,0,1,"V2300","glmnet","AUC",NA
1,0,1,"V2301","glmnet","AUC",NA
1,0,1,"V2302","glmnet","AUC",NA
1,0,1,"V2303","glmnet","AUC",NA
1,0,1,"V2304","glmnet","AUC",NA
1,0,1,"V2305","glmnet","AUC",NA
1,0,1,"V2306","glmnet","AUC",NA
1,0,1,"V2307","glmnet","AUC",NA
1,0,1,"V2308","glmnet","AUC",NA
1,0,1,"V2309","glmnet","AUC",NA
1,0,1,"V231","glmnet","AUC",NA
1,0,1,"V2310","glmnet","AUC",NA
1,0,1,"V2311","glmnet","AUC",NA
1,0,1,"V2312","glmnet","AUC",NA
1,0,1,"V2313","glmnet","AUC",NA
1,0,1,"V2314","glmnet","AUC",NA
1,0,1,"V2315","glmnet","AUC",NA
1,0,1,"V2316","glmnet","AUC",NA
1,0,1,"V2317","glmnet","AUC",NA
1,0,1,"V2318","glmnet","AUC",NA
1,0,1,"V2319","glmnet","AUC",NA
1,0,1,"V232","glmnet","AUC",NA
1,0,1,"V2320","glmnet","AUC",NA
1,0,1,"V2321","glmnet","AUC",NA
1,0,1,"V2322","glmnet","AUC",NA
1,0,1,"V2323","glmnet","AUC",NA
1,0,1,"V2324","glmnet","AUC",NA
1,0,1,"V2325","glmnet","AUC",NA
1,0,1,"V2326","glmnet","AUC",NA
1,0,1,"V2327","glmnet","AUC",NA
1,0,1,"V2328","glmnet","AUC",NA
1,0,1,"V2329","glmnet","AUC",NA
1,0,1,"V233","glmnet","AUC",NA
1,0,1,"V2330","glmnet","AUC",NA
1,0,1,"V2331","glmnet","AUC",NA
1,0,1,"V2332","glmnet","AUC",NA
1,0,1,"V2333","glmnet","AUC",NA
1,0,1,"V2334","glmnet","AUC",NA
1,0,1,"V2335","glmnet","AUC",NA
1,0,1,"V2336","glmnet","AUC",NA
1,0,1,"V2337","glmnet","AUC",NA
1,0,1,"V2338","glmnet","AUC",NA
1,0,1,"V2339","glmnet","AUC",NA
1,0,1,"V234","glmnet","AUC",NA
1,0,1,"V2340","glmnet","AUC",NA
1,0,1,"V2341","glmnet","AUC",NA
1,0,1,"V2342","glmnet","AUC",NA
1,0,1,"V2343","glmnet","AUC",NA
1,0,1,"V2344","glmnet","AUC",NA
1,0,1,"V2345","glmnet","AUC",NA
1,0,1,"V2346","glmnet","AUC",NA
1,0,1,"V2347","glmnet","AUC",NA
1,0,1,"V2348","glmnet","AUC",NA
1,0,1,"V2349","glmnet","AUC",NA
1,0,1,"V235","glmnet","AUC",NA
1,0,1,"V2350","glmnet","AUC",NA
1,0,1,"V2351","glmnet","AUC",NA
1,0,1,"V2352","glmnet","AUC",NA
1,0,1,"V2353","glmnet","AUC",NA
1,0,1,"V2354","glmnet","AUC",NA
1,0,1,"V2355","glmnet","AUC",NA
1,0,1,"V2356","glmnet","AUC",NA
1,0,1,"V2357","glmnet","AUC",NA
1,0,1,"V2358","glmnet","AUC",NA
1,0,1,"V2359","glmnet","AUC",NA
1,0,1,"V236","glmnet","AUC",NA
1,0,1,"V2360","glmnet","AUC",NA
1,0,1,"V2361","glmnet","AUC",NA
1,0,1,"V2362","glmnet","AUC",NA
1,0,1,"V2363","glmnet","AUC",NA
1,0,1,"V2364","glmnet","AUC",NA
1,0,1,"V2365","glmnet","AUC",NA
1,0,1,"V2366","glmnet","AUC",NA
1,0,1,"V2367","glmnet","AUC",NA
1,0,1,"V2368","glmnet","AUC",NA
1,0,1,"V2369","glmnet","AUC",NA
1,0,1,"V237","glmnet","AUC",NA
1,0,1,"V2370","glmnet","AUC",NA
1,0,1,"V2371","glmnet","AUC",NA
1,0,1,"V2372","glmnet","AUC",NA
1,0,1,"V2373","glmnet","AUC",NA
1,0,1,"V2374","glmnet","AUC",NA
1,0,1,"V2375","glmnet","AUC",NA
1,0,1,"V2376","glmnet","AUC",NA
1,0,1,"V2377","glmnet","AUC",NA
1,0,1,"V2378","glmnet","AUC",NA
1,0,1,"V2379","glmnet","AUC",NA
1,0,1,"V238","glmnet","AUC",NA
1,0,1,"V2380","glmnet","AUC",NA
1,0,1,"V2381","glmnet","AUC",NA
1,0,1,"V2382","glmnet","AUC",NA
1,0,1,"V2383","glmnet","AUC",NA
1,0,1,"V2384","glmnet","AUC",NA
1,0,1,"V2385","glmnet","AUC",NA
1,0,1,"V2386","glmnet","AUC",NA
1,0,1,"V2387","glmnet","AUC",NA
1,0,1,"V2388","glmnet","AUC",NA
1,0,1,"V2389","glmnet","AUC",NA
1,0,1,"V239","glmnet","AUC",NA
1,0,1,"V2390","glmnet","AUC",NA
1,0,1,"V2391","glmnet","AUC",NA
1,0,1,"V2392","glmnet","AUC",NA
1,0,1,"V2393","glmnet","AUC",NA
1,0,1,"V2394","glmnet","AUC",NA
1,0,1,"V2395","glmnet","AUC",NA
1,0,1,"V2396","glmnet","AUC",NA
1,0,1,"V2397","glmnet","AUC",NA
1,0,1,"V2398","glmnet","AUC",NA
1,0,1,"V2399","glmnet","AUC",NA
1,0,1,"V24","glmnet","AUC",NA
1,0,1,"V240","glmnet","AUC",NA
1,0,1,"V2400","glmnet","AUC",NA
1,0,1,"V2401","glmnet","AUC",NA
1,0,1,"V2402","glmnet","AUC",NA
1,0,1,"V2403","glmnet","AUC",NA
1,0,1,"V2404","glmnet","AUC",NA
1,0,1,"V2405","glmnet","AUC",NA
1,0,1,"V2406","glmnet","AUC",NA
1,0,1,"V2407","glmnet","AUC",NA
1,0,1,"V2408","glmnet","AUC",NA
1,0,1,"V2409","glmnet","AUC",NA
1,0,1,"V241","glmnet","AUC",NA
1,0,1,"V2410","glmnet","AUC",NA
1,0,1,"V2411","glmnet","AUC",NA
1,0,1,"V2412","glmnet","AUC",NA
1,0,1,"V2413","glmnet","AUC",NA
1,0,1,"V2414","glmnet","AUC",NA
1,0,1,"V2415","glmnet","AUC",NA
1,0,1,"V2416","glmnet","AUC",NA
1,0,1,"V2417","glmnet","AUC",NA
1,0,1,"V2418","glmnet","AUC",NA
1,0,1,"V2419","glmnet","AUC",NA
1,0,1,"V242","glmnet","AUC",NA
1,0,1,"V2420","glmnet","AUC",NA
1,0,1,"V2421","glmnet","AUC",NA
1,0,1,"V2422","glmnet","AUC",NA
1,0,1,"V2423","glmnet","AUC",NA
1,0,1,"V2424","glmnet","AUC",NA
1,0,1,"V2425","glmnet","AUC",NA
1,0,1,"V2426","glmnet","AUC",NA
1,0,1,"V2427","glmnet","AUC",NA
1,0,1,"V2428","glmnet","AUC",NA
1,0,1,"V2429","glmnet","AUC",NA
1,0,1,"V243","glmnet","AUC",NA
1,0,1,"V2430","glmnet","AUC",NA
1,0,1,"V2431","glmnet","AUC",NA
1,0,1,"V2432","glmnet","AUC",NA
1,0,1,"V2433","glmnet","AUC",NA
1,0,1,"V2434","glmnet","AUC",NA
1,0,1,"V2435","glmnet","AUC",NA
1,0,1,"V2436","glmnet","AUC",NA
1,0,1,"V2437","glmnet","AUC",NA
1,0,1,"V2438","glmnet","AUC",NA
1,0,1,"V2439","glmnet","AUC",NA
1,0,1,"V244","glmnet","AUC",NA
1,0,1,"V2440","glmnet","AUC",NA
1,0,1,"V2441","glmnet","AUC",NA
1,0,1,"V2442","glmnet","AUC",NA
1,0,1,"V2443","glmnet","AUC",NA
1,0,1,"V2444","glmnet","AUC",NA
1,0,1,"V2445","glmnet","AUC",NA
1,0,1,"V2446","glmnet","AUC",NA
1,0,1,"V2447","glmnet","AUC",NA
1,0,1,"V2448","glmnet","AUC",NA
1,0,1,"V2449","glmnet","AUC",NA
1,0,1,"V245","glmnet","AUC",NA
1,0,1,"V2450","glmnet","AUC",NA
1,0,1,"V2451","glmnet","AUC",NA
1,0,1,"V2452","glmnet","AUC",NA
1,0,1,"V2453","glmnet","AUC",NA
1,0,1,"V2454","glmnet","AUC",NA
1,0,1,"V2455","glmnet","AUC",NA
1,0,1,"V2456","glmnet","AUC",NA
1,0,1,"V2457","glmnet","AUC",NA
1,0,1,"V2458","glmnet","AUC",NA
1,0,1,"V2459","glmnet","AUC",NA
1,0,1,"V246","glmnet","AUC",NA
1,0,1,"V2460","glmnet","AUC",NA
1,0,1,"V2461","glmnet","AUC",NA
1,0,1,"V2462","glmnet","AUC",NA
1,0,1,"V2463","glmnet","AUC",NA
1,0,1,"V2464","glmnet","AUC",NA
1,0,1,"V2465","glmnet","AUC",NA
1,0,1,"V2466","glmnet","AUC",NA
1,0,1,"V2467","glmnet","AUC",NA
1,0,1,"V2468","glmnet","AUC",NA
1,0,1,"V2469","glmnet","AUC",NA
1,0,1,"V247","glmnet","AUC",NA
1,0,1,"V2470","glmnet","AUC",NA
1,0,1,"V2471","glmnet","AUC",NA
1,0,1,"V2472","glmnet","AUC",NA
1,0,1,"V2473","glmnet","AUC",NA
1,0,1,"V2474","glmnet","AUC",NA
1,0,1,"V2475","glmnet","AUC",NA
1,0,1,"V2476","glmnet","AUC",NA
1,0,1,"V2477","glmnet","AUC",NA
1,0,1,"V2478","glmnet","AUC",NA
1,0,1,"V2479","glmnet","AUC",NA
1,0,1,"V248","glmnet","AUC",NA
1,0,1,"V2480","glmnet","AUC",NA
1,0,1,"V2481","glmnet","AUC",NA
1,0,1,"V2482","glmnet","AUC",NA
1,0,1,"V2483","glmnet","AUC",NA
1,0,1,"V2484","glmnet","AUC",NA
1,0,1,"V2485","glmnet","AUC",NA
1,0,1,"V2486","glmnet","AUC",NA
1,0,1,"V2487","glmnet","AUC",NA
1,0,1,"V2488","glmnet","AUC",NA
1,0,1,"V2489","glmnet","AUC",NA
1,0,1,"V249","glmnet","AUC",NA
1,0,1,"V2490","glmnet","AUC",NA
1,0,1,"V2491","glmnet","AUC",NA
1,0,1,"V2492","glmnet","AUC",NA
1,0,1,"V2493","glmnet","AUC",NA
1,0,1,"V2494","glmnet","AUC",NA
1,0,1,"V2495","glmnet","AUC",NA
1,0,1,"V2496","glmnet","AUC",NA
1,0,1,"V2497","glmnet","AUC",NA
1,0,1,"V2498","glmnet","AUC",NA
1,0,1,"V2499","glmnet","AUC",NA
1,0,1,"V25","glmnet","AUC",NA
1,0,1,"V250","glmnet","AUC",NA
1,0,1,"V2500","glmnet","AUC",NA
1,0,1,"V2501","glmnet","AUC",NA
1,0,1,"V2502","glmnet","AUC",NA
1,0,1,"V2503","glmnet","AUC",NA
1,0,1,"V2504","glmnet","AUC",NA
1,0,1,"V2505","glmnet","AUC",NA
1,0,1,"V2506","glmnet","AUC",NA
1,0,1,"V2507","glmnet","AUC",NA
1,0,1,"V2508","glmnet","AUC",NA
1,0,1,"V2509","glmnet","AUC",NA
1,0,1,"V251","glmnet","AUC",NA
1,0,1,"V2510","glmnet","AUC",NA
1,0,1,"V2511","glmnet","AUC",NA
1,0,1,"V2512","glmnet","AUC",NA
1,0,1,"V2513","glmnet","AUC",NA
1,0,1,"V2514","glmnet","AUC",NA
1,0,1,"V2515","glmnet","AUC",NA
1,0,1,"V2516","glmnet","AUC",NA
1,0,1,"V2517","glmnet","AUC",NA
1,0,1,"V2518","glmnet","AUC",NA
1,0,1,"V2519","glmnet","AUC",NA
1,0,1,"V252","glmnet","AUC",NA
1,0,1,"V2520","glmnet","AUC",NA
1,0,1,"V2521","glmnet","AUC",NA
1,0,1,"V2522","glmnet","AUC",NA
1,0,1,"V2523","glmnet","AUC",NA
1,0,1,"V2524","glmnet","AUC",NA
1,0,1,"V2525","glmnet","AUC",NA
1,0,1,"V2526","glmnet","AUC",NA
1,0,1,"V2527","glmnet","AUC",NA
1,0,1,"V2528","glmnet","AUC",NA
1,0,1,"V2529","glmnet","AUC",NA
1,0,1,"V253","glmnet","AUC",NA
1,0,1,"V2530","glmnet","AUC",NA
1,0,1,"V2531","glmnet","AUC",NA
1,0,1,"V2532","glmnet","AUC",NA
1,0,1,"V2533","glmnet","AUC",NA
1,0,1,"V2534","glmnet","AUC",NA
1,0,1,"V2535","glmnet","AUC",NA
1,0,1,"V2536","glmnet","AUC",NA
1,0,1,"V2537","glmnet","AUC",NA
1,0,1,"V2538","glmnet","AUC",NA
1,0,1,"V2539","glmnet","AUC",NA
1,0,1,"V254","glmnet","AUC",NA
1,0,1,"V2540","glmnet","AUC",NA
1,0,1,"V2541","glmnet","AUC",NA
1,0,1,"V2542","glmnet","AUC",NA
1,0,1,"V2543","glmnet","AUC",NA
1,0,1,"V2544","glmnet","AUC",NA
1,0,1,"V2545","glmnet","AUC",NA
1,0,1,"V2546","glmnet","AUC",NA
1,0,1,"V2547","glmnet","AUC",NA
1,0,1,"V2548","glmnet","AUC",NA
1,0,1,"V2549","glmnet","AUC",NA
1,0,1,"V255","glmnet","AUC",NA
1,0,1,"V2550","glmnet","AUC",NA
1,0,1,"V2551","glmnet","AUC",NA
1,0,1,"V2552","glmnet","AUC",NA
1,0,1,"V2553","glmnet","AUC",NA
1,0,1,"V2554","glmnet","AUC",NA
1,0,1,"V2555","glmnet","AUC",NA
1,0,1,"V2556","glmnet","AUC",NA
1,0,1,"V2557","glmnet","AUC",NA
1,0,1,"V2558","glmnet","AUC",NA
1,0,1,"V2559","glmnet","AUC",NA
1,0,1,"V256","glmnet","AUC",NA
1,0,1,"V2560","glmnet","AUC",NA
1,0,1,"V2561","glmnet","AUC",NA
1,0,1,"V2562","glmnet","AUC",NA
1,0,1,"V2563","glmnet","AUC",NA
1,0,1,"V2564","glmnet","AUC",NA
1,0,1,"V2565","glmnet","AUC",NA
1,0,1,"V2566","glmnet","AUC",NA
1,0,1,"V2567","glmnet","AUC",NA
1,0,1,"V2568","glmnet","AUC",NA
1,0,1,"V2569","glmnet","AUC",NA
1,0,1,"V257","glmnet","AUC",NA
1,0,1,"V2570","glmnet","AUC",NA
1,0,1,"V2571","glmnet","AUC",NA
1,0,1,"V2572","glmnet","AUC",NA
1,0,1,"V2573","glmnet","AUC",NA
1,0,1,"V2574","glmnet","AUC",NA
1,0,1,"V2575","glmnet","AUC",NA
1,0,1,"V2576","glmnet","AUC",NA
1,0,1,"V2577","glmnet","AUC",NA
1,0,1,"V2578","glmnet","AUC",NA
1,0,1,"V2579","glmnet","AUC",NA
1,0,1,"V258","glmnet","AUC",NA
1,0,1,"V2580","glmnet","AUC",NA
1,0,1,"V2581","glmnet","AUC",NA
1,0,1,"V2582","glmnet","AUC",NA
1,0,1,"V2583","glmnet","AUC",NA
1,0,1,"V2584","glmnet","AUC",NA
1,0,1,"V2585","glmnet","AUC",NA
1,0,1,"V2586","glmnet","AUC",NA
1,0,1,"V2587","glmnet","AUC",NA
1,0,1,"V2588","glmnet","AUC",NA
1,0,1,"V2589","glmnet","AUC",NA
0.999772727272727,0.000227272727272743,0.97029702970297,"V259","glmnet","AUC",NA
1,0,1,"V2590","glmnet","AUC",NA
1,0,1,"V2591","glmnet","AUC",NA
1,0,1,"V2592","glmnet","AUC",NA
1,0,1,"V2593","glmnet","AUC",NA
1,0,1,"V2594","glmnet","AUC",NA
1,0,1,"V2595","glmnet","AUC",NA
1,0,1,"V2596","glmnet","AUC",NA
1,0,1,"V2597","glmnet","AUC",NA
1,0,1,"V2598","glmnet","AUC",NA
1,0,1,"V2599","glmnet","AUC",NA
1,0,1,"V26","glmnet","AUC",NA
1,0,1,"V260","glmnet","AUC",NA
1,0,1,"V2600","glmnet","AUC",NA
1,0,1,"V2601","glmnet","AUC",NA
1,0,1,"V2602","glmnet","AUC",NA
1,0,1,"V2603","glmnet","AUC",NA
1,0,1,"V2604","glmnet","AUC",NA
1,0,1,"V2605","glmnet","AUC",NA
1,0,1,"V2606","glmnet","AUC",NA
1,0,1,"V2607","glmnet","AUC",NA
1,0,1,"V2608","glmnet","AUC",NA
1,0,1,"V2609","glmnet","AUC",NA
1,0,1,"V261","glmnet","AUC",NA
1,0,1,"V2610","glmnet","AUC",NA
1,0,1,"V2611","glmnet","AUC",NA
1,0,1,"V2612","glmnet","AUC",NA
1,0,1,"V2613","glmnet","AUC",NA
1,0,1,"V2614","glmnet","AUC",NA
1,0,1,"V2615","glmnet","AUC",NA
1,0,1,"V2616","glmnet","AUC",NA
1,0,1,"V2617","glmnet","AUC",NA
1,0,1,"V2618","glmnet","AUC",NA
1,0,1,"V2619","glmnet","AUC",NA
1,0,1,"V262","glmnet","AUC",NA
1,0,1,"V2620","glmnet","AUC",NA
1,0,1,"V2621","glmnet","AUC",NA
1,0,1,"V2622","glmnet","AUC",NA
1,0,1,"V2623","glmnet","AUC",NA
1,0,1,"V2624","glmnet","AUC",NA
1,0,1,"V2625","glmnet","AUC",NA
1,0,1,"V2626","glmnet","AUC",NA
1,0,1,"V2627","glmnet","AUC",NA
1,0,1,"V2628","glmnet","AUC",NA
1,0,1,"V2629","glmnet","AUC",NA
1,0,1,"V263","glmnet","AUC",NA
1,0,1,"V2630","glmnet","AUC",NA
1,0,1,"V2631","glmnet","AUC",NA
1,0,1,"V2632","glmnet","AUC",NA
1,0,1,"V2633","glmnet","AUC",NA
1,0,1,"V2634","glmnet","AUC",NA
